# xp yp zp phi
# 1 21 21 21
4.500000000000000111e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.808437711872501019e-01
5.000000000000000000e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.704456126622583945e-01
5.500000000000000444e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.590956609873416916e-01
6.000000000000000888e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.468344990988413423e-01
6.500000000000000222e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.337055470960691439e-01
7.000000000000000666e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.197548064193274087e-01
7.500000000000000000e-01 5.000000000000000278e-02 5.500000000000000444e-01 8.050305918399419669e-01
8.000000000000000444e-01 5.000000000000000278e-02 5.500000000000000444e-01 7.895832534429090277e-01
8.500000000000000888e-01 5.000000000000000278e-02 5.500000000000000444e-01 7.734648908343606521e-01
9.000000000000000222e-01 5.000000000000000278e-02 5.500000000000000444e-01 7.567290618346933506e-01
9.500000000000000666e-01 5.000000000000000278e-02 5.500000000000000444e-01 7.394304879239623762e-01
1.000000000000000000e+00 5.000000000000000278e-02 5.500000000000000444e-01 7.216247586893904664e-01
0.000000000000000000e+00 1.000000000000000056e-01 5.500000000000000444e-01 9.248488132162048236e-01
5.000000000000000278e-02 1.000000000000000056e-01 5.500000000000000444e-01 9.242709633048522555e-01
1.000000000000000056e-01 1.000000000000000056e-01 5.500000000000000444e-01 9.225395789287497150e-01
1.500000000000000222e-01 1.000000000000000056e-01 5.500000000000000444e-01 9.196611426437697467e-01
2.000000000000000111e-01 1.000000000000000056e-01 5.500000000000000444e-01 9.156464137678189674e-01
2.500000000000000000e-01 1.000000000000000056e-01 5.500000000000000444e-01 9.105103613800341611e-01
3.000000000000000444e-01 1.000000000000000056e-01 5.500000000000000444e-01 9.042720713389330589e-01
3.500000000000000333e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.969546281277709365e-01
4.000000000000000222e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.885849725506891339e-01
4.500000000000000111e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.791937365071951227e-01
5.000000000000000000e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.688150562628431661e-01
5.500000000000000444e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.574863658086935292e-01
6.000000000000000888e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.452481720593747472e-01
6.500000000000000222e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.321438137777888988e-01
7.000000000000000666e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.182192062323492276e-01
7.500000000000000000e-01 1.000000000000000056e-01 5.500000000000000444e-01 8.035225736890607706e-01
8.000000000000000444e-01 1.000000000000000056e-01 5.500000000000000444e-01 7.881041719149606273e-01
8.500000000000000888e-01 1.000000000000000056e-01 5.500000000000000444e-01 7.720160029209439667e-01
9.000000000000000222e-01 1.000000000000000056e-01 5.500000000000000444e-01 7.553115242005795649e-01
9.500000000000000666e-01 1.000000000000000056e-01 5.500000000000000444e-01 7.380453547272775028e-01
1.000000000000000000e+00 1.000000000000000056e-01 5.500000000000000444e-01 7.202729799554398182e-01
0.000000000000000000e+00 1.500000000000000222e-01 5.500000000000000444e-01 9.219631718378983321e-01
5.000000000000000278e-02 1.500000000000000222e-01 5.500000000000000444e-01 9.213871248889227150e-01
1.000000000000000056e-01 1.500000000000000222e-01 5.500000000000000444e-01 9.196611426437697467e-01
1.500000000000000222e-01 1.500000000000000222e-01 5.500000000000000444e-01 9.167916874319446130e-01
2.000000000000000111e-01 1.500000000000000222e-01 5.500000000000000444e-01 9.127894850009669048e-01
2.500000000000000000e-01 1.500000000000000222e-01 5.500000000000000444e-01 9.076694577246160467e-01
3.000000000000000444e-01 1.500000000000000222e-01 5.500000000000000444e-01 9.014506319111976751e-01
3.500000000000000333e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.941560200175565631e-01
4.000000000000000222e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.858124787892313057e-01
4.500000000000000111e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.764505445504574555e-01
5.000000000000000000e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.661042470574670249e-01
5.500000000000000444e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.548109035026909552e-01
6.000000000000000888e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.426108944142314261e-01
6.500000000000000222e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.295474233327513325e-01
7.000000000000000666e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.156662622654122785e-01
7.500000000000000000e-01 1.500000000000000222e-01 5.500000000000000444e-01 8.010154850126129933e-01
8.000000000000000444e-01 1.500000000000000222e-01 5.500000000000000444e-01 7.856451905372529021e-01
8.500000000000000888e-01 1.500000000000000222e-01 5.500000000000000444e-01 7.696072185975946223e-01
9.000000000000000222e-01 1.500000000000000222e-01 5.500000000000000444e-01 7.529548598932909176e-01
9.500000000000000666e-01 1.500000000000000222e-01 5.500000000000000444e-01 7.357425629798765021e-01
1.000000000000000000e+00 1.500000000000000222e-01 5.500000000000000444e-01 7.180256401903514218e-01
0.000000000000000000e+00 2.000000000000000111e-01 5.500000000000000444e-01 9.179383935832684527e-01
5.000000000000000278e-02 2.000000000000000111e-01 5.500000000000000444e-01 9.173648613347762382e-01
1.000000000000000056e-01 2.000000000000000111e-01 5.500000000000000444e-01 9.156464137678189674e-01
1.500000000000000222e-01 2.000000000000000111e-01 5.500000000000000444e-01 9.127894850009669048e-01
2.000000000000000111e-01 2.000000000000000111e-01 5.500000000000000444e-01 9.088047539590933255e-01
2.500000000000000000e-01 2.000000000000000111e-01 5.500000000000000444e-01 9.037070778731960408e-01
3.000000000000000444e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.975153999933044302e-01
3.500000000000000333e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.902526323166801703e-01
4.000000000000000222e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.819455143472529901e-01
4.500000000000000111e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.726244491046565299e-01
5.000000000000000000e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.623233177901400426e-01
5.500000000000000444e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.510792746900348593e-01
6.000000000000000888e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.389325240535236983e-01
6.500000000000000222e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.259260808186481562e-01
7.000000000000000666e-01 2.000000000000000111e-01 5.500000000000000444e-01 8.121055171774530512e-01
7.500000000000000000e-01 2.000000000000000111e-01 5.500000000000000444e-01 7.975186970668712849e-01
8.000000000000000444e-01 2.000000000000000111e-01 5.500000000000000444e-01 7.822155007456037534e-01
8.500000000000000888e-01 2.000000000000000111e-01 5.500000000000000444e-01 7.662475416683707241e-01
9.000000000000000222e-01 2.000000000000000111e-01 5.500000000000000444e-01 7.496678778972798440e-01
9.500000000000000666e-01 2.000000000000000111e-01 5.500000000000000444e-01 7.325307202957657138e-01
1.000000000000000000e+00 2.000000000000000111e-01 5.500000000000000444e-01 7.148911397339569040e-01
0.000000000000000000e+00 2.500000000000000000e-01 5.500000000000000444e-01 9.127894850009669048e-01
5.000000000000000278e-02 2.500000000000000000e-01 5.500000000000000444e-01 9.122191698149019201e-01
1.000000000000000056e-01 2.500000000000000000e-01 5.500000000000000444e-01 9.105103613800341611e-01
1.500000000000000222e-01 2.500000000000000000e-01 5.500000000000000444e-01 9.076694577246160467e-01
2.000000000000000111e-01 2.500000000000000000e-01 5.500000000000000444e-01 9.037070778731960408e-01
2.500000000000000000e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.986379957194535750e-01
3.000000000000000444e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.924810482567637759e-01
3.500000000000000333e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.852590189641996732e-01
4.000000000000000222e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.769984973582169996e-01
4.500000000000000111e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.677297159215482392e-01
5.000000000000000000e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.574863658086935292e-01
5.500000000000000444e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.463053928998153230e-01
6.000000000000000888e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.342267759300476815e-01
6.500000000000000222e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.212932885576411657e-01
7.000000000000000666e-01 2.500000000000000000e-01 5.500000000000000444e-01 8.075502473506767087e-01
7.500000000000000000e-01 2.500000000000000000e-01 5.500000000000000444e-01 7.930452477672467193e-01
8.000000000000000444e-01 2.500000000000000000e-01 5.500000000000000444e-01 7.778278902772406411e-01
8.500000000000000888e-01 2.500000000000000000e-01 5.500000000000000444e-01 7.619494988247081935e-01
9.000000000000000222e-01 2.500000000000000000e-01 5.500000000000000444e-01 7.454628338579807334e-01
9.500000000000000666e-01 2.500000000000000000e-01 5.500000000000000444e-01 7.284218021604135229e-01
1.000000000000000000e+00 2.500000000000000000e-01 5.500000000000000444e-01 7.108811656980974503e-01
0.000000000000000000e+00 3.000000000000000444e-01 5.500000000000000444e-01 9.065355797238511260e-01
5.000000000000000278e-02 3.000000000000000444e-01 5.500000000000000444e-01 9.059691720073728138e-01
1.000000000000000056e-01 3.000000000000000444e-01 5.500000000000000444e-01 9.042720713389330589e-01
1.500000000000000222e-01 3.000000000000000444e-01 5.500000000000000444e-01 9.014506319111976751e-01
2.000000000000000111e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.975153999933044302e-01
2.500000000000000000e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.924810482567637759e-01
3.000000000000000444e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.863662846347738489e-01
3.500000000000000333e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.791937365071951227e-01
4.000000000000000222e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.709898112145050275e-01
4.500000000000000111e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.617845341039616081e-01
5.000000000000000000e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.516113654977728320e-01
5.500000000000000444e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.405069981443125116e-01
6.000000000000000888e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.285111368675591725e-01
6.500000000000000222e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.156662622654122785e-01
7.000000000000000666e-01 3.000000000000000444e-01 5.500000000000000444e-01 8.020173804230551484e-01
7.500000000000000000e-01 3.000000000000000444e-01 5.500000000000000444e-01 7.876117607020468592e-01
8.000000000000000444e-01 3.000000000000000444e-01 5.500000000000000444e-01 7.724986637385633514e-01
8.500000000000000888e-01 3.000000000000000444e-01 5.500000000000000444e-01 7.567290618346933506e-01
9.000000000000000222e-01 3.000000000000000444e-01 5.500000000000000444e-01 7.403553539547111928e-01
9.500000000000000666e-01 3.000000000000000444e-01 5.500000000000000444e-01 7.234310775438910213e-01
1.000000000000000000e+00 3.000000000000000444e-01 5.500000000000000444e-01 7.060106193710251610e-01
0.000000000000000000e+00 3.500000000000000333e-01 5.500000000000000444e-01 8.991998200185832291e-01
5.000000000000000278e-02 3.500000000000000333e-01 5.500000000000000444e-01 8.986379957194535750e-01
1.000000000000000056e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.969546281277709365e-01
1.500000000000000222e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.941560200175565631e-01
2.000000000000000111e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.902526323166801703e-01
2.500000000000000000e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.852590189641996732e-01
3.000000000000000444e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.791937365071951227e-01
3.500000000000000333e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.720792292229271325e-01
4.000000000000000222e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.639416907615244945e-01
4.500000000000000111e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.548109035026909552e-01
5.000000000000000000e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.447200570049834267e-01
5.500000000000000444e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.337055470960691439e-01
6.000000000000000888e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.218067573052587615e-01
6.500000000000000222e-01 3.500000000000000333e-01 5.500000000000000444e-01 8.090658244739956650e-01
7.000000000000000666e-01 3.500000000000000333e-01 5.500000000000000444e-01 7.955273904945581176e-01
7.500000000000000000e-01 3.500000000000000333e-01 5.500000000000000444e-01 7.812383422209838724e-01
8.000000000000000444e-01 3.500000000000000333e-01 5.500000000000000444e-01 7.662475416683707241e-01
8.500000000000000888e-01 3.500000000000000333e-01 5.500000000000000444e-01 7.506055486667897458e-01
9.000000000000000222e-01 3.500000000000000333e-01 5.500000000000000444e-01 7.343643381638310652e-01
9.500000000000000666e-01 3.500000000000000333e-01 5.500000000000000444e-01 7.175770143754033326e-01
1.000000000000000000e+00 3.500000000000000333e-01 5.500000000000000444e-01 7.002975239681389352e-01
0.000000000000000000e+00 4.000000000000000222e-01 5.500000000000000444e-01 8.908092141255754548e-01
5.000000000000000278e-02 4.000000000000000222e-01 5.500000000000000444e-01 8.902526323166801703e-01
1.000000000000000056e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.885849725506891339e-01
1.500000000000000222e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.858124787892313057e-01
2.000000000000000111e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.819455143472529901e-01
2.500000000000000000e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.769984973582169996e-01
3.000000000000000444e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.709898112145050275e-01
3.500000000000000333e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.639416907615244945e-01
4.000000000000000222e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.558800852314334406e-01
4.500000000000000111e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.468344990988414533e-01
5.000000000000000000e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.368378122241721950e-01
5.500000000000000444e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.259260808186481562e-01
6.000000000000000888e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.141383209163184365e-01
6.500000000000000222e-01 4.000000000000000222e-01 5.500000000000000444e-01 8.015162761716813078e-01
7.000000000000000666e-01 4.000000000000000222e-01 5.500000000000000444e-01 7.881041719149606273e-01
7.500000000000000000e-01 4.000000000000000222e-01 5.500000000000000444e-01 7.739484574899708758e-01
8.000000000000000444e-01 4.000000000000000222e-01 5.500000000000000444e-01 7.590975389709808674e-01
8.500000000000000888e-01 4.000000000000000222e-01 5.500000000000000444e-01 7.436015044045948263e-01
9.000000000000000222e-01 4.000000000000000222e-01 5.500000000000000444e-01 7.275118437502035018e-01
9.500000000000000666e-01 4.000000000000000222e-01 5.500000000000000444e-01 7.108811656980974503e-01
1.000000000000000000e+00 4.000000000000000222e-01 5.500000000000000444e-01 6.937629135282209480e-01
0.000000000000000000e+00 4.500000000000000111e-01 5.500000000000000444e-01 8.813944706198884038e-01
5.000000000000000278e-02 4.500000000000000111e-01 5.500000000000000444e-01 8.808437711872501019e-01
1.000000000000000056e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.791937365071951227e-01
1.500000000000000222e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.764505445504574555e-01
2.000000000000000111e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.726244491046565299e-01
2.500000000000000000e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.677297159215482392e-01
3.000000000000000444e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.617845341039616081e-01
3.500000000000000333e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.548109035026909552e-01
4.000000000000000222e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.468344990988414533e-01
4.500000000000000111e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.378845135414865197e-01
5.000000000000000000e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.279934791918914794e-01
5.500000000000000444e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.171970711920495400e-01
6.000000000000000888e-01 4.500000000000000111e-01 5.500000000000000444e-01 8.055338932251412398e-01
6.500000000000000222e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.930452477672467193e-01
7.000000000000000666e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.797748927419509979e-01
7.500000000000000000e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.657687865813772587e-01
8.000000000000000444e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.510748237678996908e-01
8.500000000000000888e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.357425629798765021e-01
9.000000000000000222e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.198229499919805985e-01
9.500000000000000666e-01 4.500000000000000111e-01 5.500000000000000444e-01 7.033680374861929208e-01
1.000000000000000000e+00 4.500000000000000111e-01 5.500000000000000444e-01 6.864307039135754129e-01
0.000000000000000000e+00 5.000000000000000000e-01 5.500000000000000444e-01 8.709898112145051385e-01
5.000000000000000278e-02 5.000000000000000000e-01 5.500000000000000444e-01 8.704456126622583945e-01
1.000000000000000056e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.688150562628431661e-01
1.500000000000000222e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.661042470574670249e-01
2.000000000000000111e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.623233177901400426e-01
2.500000000000000000e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.574863658086935292e-01
3.000000000000000444e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.516113654977728320e-01
3.500000000000000333e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.447200570049834267e-01
4.000000000000000222e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.368378122241721950e-01
4.500000000000000111e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.279934791918914794e-01
5.000000000000000000e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.182192062323493387e-01
5.500000000000000444e-01 5.000000000000000000e-01 5.500000000000000444e-01 8.075502473506768197e-01
6.000000000000000888e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.960247505224359310e-01
6.500000000000000222e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.836835306574572169e-01
7.000000000000000666e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.705698291270826061e-01
7.500000000000000000e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.567290618346933506e-01
8.000000000000000444e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.422085578792935179e-01
8.500000000000000888e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.270572909104187076e-01
9.000000000000000222e-01 5.000000000000000000e-01 5.500000000000000444e-01 7.113256052995667877e-01
9.500000000000000666e-01 5.000000000000000000e-01 5.500000000000000444e-01 6.950649392587558983e-01
1.000000000000000000e+00 5.000000000000000000e-01 5.500000000000000444e-01 6.783275470210716751e-01
0.000000000000000000e+00 5.500000000000000444e-01 5.500000000000000444e-01 8.596327636025421493e-01
5.000000000000000278e-02 5.500000000000000444e-01 5.500000000000000444e-01 8.590956609873416916e-01
1.000000000000000056e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.574863658086935292e-01
1.500000000000000222e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.548109035026909552e-01
2.000000000000000111e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.510792746900348593e-01
2.500000000000000000e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.463053928998153230e-01
3.000000000000000444e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.405069981443125116e-01
3.500000000000000333e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.337055470960691439e-01
4.000000000000000222e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.259260808186481562e-01
4.500000000000000111e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.171970711920495400e-01
5.000000000000000000e-01 5.500000000000000444e-01 5.500000000000000444e-01 8.075502473506768197e-01
5.500000000000000444e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.970204036141289583e-01
6.000000000000000888e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.856451905372529021e-01
6.500000000000000222e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.734648908343606521e-01
7.000000000000000666e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.605221820420547951e-01
7.500000000000000000e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.468618878747260714e-01
8.000000000000000444e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.325307202957657138e-01
8.500000000000000888e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.175770143754033326e-01
9.000000000000000222e-01 5.500000000000000444e-01 5.500000000000000444e-01 7.020504580326535349e-01
9.500000000000000666e-01 5.500000000000000444e-01 5.500000000000000444e-01 6.860018187641997445e-01
1.000000000000000000e+00 5.500000000000000444e-01 5.500000000000000444e-01 6.694826694474957929e-01
0.000000000000000000e+00 6.000000000000000888e-01 5.500000000000000444e-01 8.473639360926044084e-01
5.000000000000000278e-02 6.000000000000000888e-01 5.500000000000000444e-01 8.468344990988413423e-01
1.000000000000000056e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.452481720593747472e-01
1.500000000000000222e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.426108944142314261e-01
2.000000000000000111e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.389325240535236983e-01
2.500000000000000000e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.342267759300476815e-01
3.000000000000000444e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.285111368675591725e-01
3.500000000000000333e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.218067573052587615e-01
4.000000000000000222e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.141383209163184365e-01
4.500000000000000111e-01 6.000000000000000888e-01 5.500000000000000444e-01 8.055338932251412398e-01
5.000000000000000000e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.960247505224359310e-01
5.500000000000000444e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.856451905372529021e-01
6.000000000000000888e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.744323264692072328e-01
6.500000000000000222e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.624258661107436996e-01
7.000000000000000666e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.496678778972797330e-01
7.500000000000000000e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.362025458114003218e-01
8.000000000000000444e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.220759151352744709e-01
8.500000000000000888e-01 6.000000000000000888e-01 5.500000000000000444e-01 7.073356310926478541e-01
9.000000000000000222e-01 6.000000000000000888e-01 5.500000000000000444e-01 6.920306724479594607e-01
9.500000000000000666e-01 6.000000000000000888e-01 5.500000000000000444e-01 6.762110821353979340e-01
1.000000000000000000e+00 6.000000000000000888e-01 5.500000000000000444e-01 6.599276969753882227e-01
0.000000000000000000e+00 6.500000000000000222e-01 5.500000000000000444e-01 8.342267759300476815e-01
5.000000000000000278e-02 6.500000000000000222e-01 5.500000000000000444e-01 8.337055470960691439e-01
1.000000000000000056e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.321438137777888988e-01
1.500000000000000222e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.295474233327513325e-01
2.000000000000000111e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.259260808186481562e-01
2.500000000000000000e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.212932885576411657e-01
3.000000000000000444e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.156662622654122785e-01
3.500000000000000333e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.090658244739956650e-01
4.000000000000000222e-01 6.500000000000000222e-01 5.500000000000000444e-01 8.015162761716813078e-01
4.500000000000000111e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.930452477672467193e-01
5.000000000000000000e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.836835306574572169e-01
5.500000000000000444e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.734648908343606521e-01
6.000000000000000888e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.624258661107436996e-01
6.500000000000000222e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.506055486667897458e-01
7.000000000000000666e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.380453547272775028e-01
7.500000000000000000e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.247887832656346729e-01
8.000000000000000444e-01 6.500000000000000222e-01 5.500000000000000444e-01 7.108811656980973392e-01
8.500000000000000888e-01 6.500000000000000222e-01 5.500000000000000444e-01 6.963694085776838127e-01
9.000000000000000222e-01 6.500000000000000222e-01 5.500000000000000444e-01 6.813017313234729366e-01
9.500000000000000666e-01 6.500000000000000222e-01 5.500000000000000444e-01 6.657274010258708019e-01
1.000000000000000000e+00 6.500000000000000222e-01 5.500000000000000444e-01 6.496964663534545714e-01
0.000000000000000000e+00 7.000000000000000666e-01 5.500000000000000444e-01 8.202673133150611973e-01
5.000000000000000278e-02 7.000000000000000666e-01 5.500000000000000444e-01 8.197548064193274087e-01
1.000000000000000056e-01 7.000000000000000666e-01 5.500000000000000444e-01 8.182192062323492276e-01
1.500000000000000222e-01 7.000000000000000666e-01 5.500000000000000444e-01 8.156662622654122785e-01
2.000000000000000111e-01 7.000000000000000666e-01 5.500000000000000444e-01 8.121055171774530512e-01
2.500000000000000000e-01 7.000000000000000666e-01 5.500000000000000444e-01 8.075502473506767087e-01
3.000000000000000444e-01 7.000000000000000666e-01 5.500000000000000444e-01 8.020173804230551484e-01
3.500000000000000333e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.955273904945581176e-01
4.000000000000000222e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.881041719149606273e-01
4.500000000000000111e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.797748927419509979e-01
5.000000000000000000e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.705698291270826061e-01
5.500000000000000444e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.605221820420547951e-01
6.000000000000000888e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.496678778972797330e-01
6.500000000000000222e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.380453547272775028e-01
7.000000000000000666e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.256953357219612100e-01
7.500000000000000000e-01 7.000000000000000666e-01 5.500000000000000444e-01 7.126605919683960400e-01
8.000000000000000444e-01 7.000000000000000666e-01 5.500000000000000444e-01 6.989856963334306617e-01
8.500000000000000888e-01 7.000000000000000666e-01 5.500000000000000444e-01 6.847167704632779461e-01
9.000000000000000222e-01 7.000000000000000666e-01 5.500000000000000444e-01 6.699012269014797960e-01
9.500000000000000666e-01 7.000000000000000666e-01 5.500000000000000444e-01 6.545875083317863607e-01
1.000000000000000000e+00 7.000000000000000666e-01 5.500000000000000444e-01 6.388248259376471117e-01
0.000000000000000000e+00 7.500000000000000000e-01 5.500000000000000444e-01 8.055338932251413508e-01
5.000000000000000278e-02 7.500000000000000000e-01 5.500000000000000444e-01 8.050305918399419669e-01
1.000000000000000056e-01 7.500000000000000000e-01 5.500000000000000444e-01 8.035225736890607706e-01
1.500000000000000222e-01 7.500000000000000000e-01 5.500000000000000444e-01 8.010154850126129933e-01
2.000000000000000111e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.975186970668712849e-01
2.500000000000000000e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.930452477672467193e-01
